userId,movieId,rating
610,74795,3
212,74795,3
177,74795,3.5
305,74795,4
448,74795,3
318,74795,4
249,74795,3.5
88,74795,4
600,5956,2.5
448,5956,4.5
95,5956,4
596,5956,2
419,5956,2.5
232,5956,4.5
233,5956,3.5
438,5956,0.5
414,5956,4
64,5956,4
226,5956,4
18,5956,4
331,5956,4.5
354,5956,4
305,5956,4.5
132,5956,1.5
573,5956,3
608,5956,4
590,5956,3.5
105,5956,4
525,5956,3
606,5956,4
28,5956,2
36,5956,2
125,5956,4.5
561,5956,3
610,5956,3.5
480,5956,5
298,5956,3
190,5956,3
317,5956,3
139,5956,2.5
312,5956,5
51,5956,5
177,5956,3.5
103,5956,5
560,5956,3.5
517,5956,1
552,5956,3
520,5956,3
599,5956,3
318,5956,4
222,5956,4
274,5956,3
165,5956,3
477,5956,4
76,5956,3.5
351,5956,4
249,5956,4.5
282,5956,4.5
495,5956,4.5
182,5956,4
534,5956,3.5
474,5956,3.5
9,5956,4
560,53460,3
89,53460,3.5
73,53460,3.5
318,53460,4
381,53460,4
111,53460,3.5
292,53460,3
480,5010,4
522,5010,3.5
105,5010,4
239,5010,4.5
274,5010,2.5
195,5010,3
448,5010,4
419,5010,4
140,5010,4
610,5010,4.5
29,5010,4
463,5010,4
219,5010,3
438,5010,4.5
427,5010,4
307,5010,3
119,5010,4
52,5010,4
466,5010,3.5
132,5010,2
356,5010,3
232,5010,3.5
561,5010,3.5
326,5010,3
282,5010,4
599,5010,2.5
428,5010,4
63,5010,4
313,5010,5
344,5010,2
573,5010,5
551,5010,4
249,5010,3.5
103,5010,4
182,5010,2
64,5010,5
376,5010,5
332,5010,3
28,5010,4.5
317,5010,5
305,5010,4.5
590,5010,3.5
312,5010,3
83,5010,4
129,5010,4.5
414,5010,5
380,5010,4
199,5010,4
339,5010,4.5
68,5010,4
489,78174,0.5
111,78174,1.5
20,1022,4.5
525,1022,3
579,1022,4
217,1022,3
554,1022,5
395,1022,3
599,1022,3.5
117,1022,4
406,1022,3.5
104,1022,4
292,1022,3
514,1022,4
247,1022,2
600,1022,3
318,1022,2.5
288,1022,3
177,1022,5
328,1022,2.5
68,1022,3.5
161,1022,3
414,1022,4
438,1022,4
27,1022,4
484,1022,4.5
39,1022,3
509,1022,3
137,1022,3
590,1022,4.5
274,1022,2.5
372,1022,3
232,1022,2.5
448,1022,4
474,1022,4
605,1022,3
357,1022,4.5
380,1022,3
375,1022,3
505,1022,4
230,1022,2
169,1022,4
385,1022,3
160,1022,5
365,6377,2.5
111,6377,4
103,6377,3.5
606,6377,4
518,6377,5
362,6377,4
601,6377,5
401,6377,3.5
227,6377,4.5
156,6377,4
330,6377,4.5
286,6377,5
339,6377,4
282,6377,5
381,6377,5
226,6377,4
480,6377,3
64,6377,5
301,6377,4.5
573,6377,4
122,6377,4.5
463,6377,3.5
561,6377,3.5
543,6377,5
534,6377,4
141,6377,4.5
528,6377,2
590,6377,3.5
430,6377,3.5
319,6377,3.5
305,6377,5
76,6377,0.5
190,6377,3.5
132,6377,3
426,6377,5
608,6377,4
15,6377,3
425,6377,4
466,6377,3.5
610,6377,4
517,6377,4
230,6377,4.5
233,6377,4
474,6377,4
399,6377,5
525,6377,4.5
380,6377,4
140,6377,4
351,6377,3
359,6377,4.5
357,6377,4.5
124,6377,5
232,6377,4
580,6377,4.5
247,6377,4
292,6377,3.5
428,6377,2
212,6377,3.5
567,6377,3
249,6377,4
596,6377,4
159,6377,4.5
471,6377,4
248,6377,3.5
308,6377,4
551,6377,4
114,6377,3
10,6377,3.5
288,6377,3.5
542,6377,4.5
177,6377,4
167,6377,3.5
237,6377,3
306,6377,4
73,6377,4.5
509,6377,3.5
331,6377,4
390,6377,5
187,6377,2.5
252,6377,5
200,6377,4
298,6377,2.5
514,6377,4
274,6377,4
562,6377,4.5
370,6377,3.5
552,6377,4.5
18,6377,4
219,6377,3.5
307,6377,3
263,6377,4.5
144,6377,5
388,6377,4
67,6377,4
438,6377,4
66,6377,4.5
459,6377,5
82,6377,3.5
254,6377,4.5
593,6377,3
223,6377,3.5
148,6377,3
222,6377,3
483,6377,4.5
50,6377,3
49,6377,4
239,6377,4.5
221,6377,4
539,6377,5
41,6377,4
143,6377,4
334,6377,4
477,6377,3.5
45,6377,5
460,6377,5
105,6377,3.5
86,6377,4.5
414,6377,4.5
100,6377,4
434,6377,4
488,6377,5
503,6377,3
432,6377,3.5
489,6377,4
448,6377,3.5
169,6377,5
396,6377,4.5
153,6377,1
504,6377,4
68,6377,4.5
22,6377,3.5
137,6377,4
166,6377,4.5
246,6377,5
600,6377,4
280,6377,4.5
104,6377,4
119,6377,4
220,6377,5
475,6377,3.5
581,6377,4.5
534,119655,3.5
448,119655,1
119,4367,4
331,4367,1.5
483,4367,3
200,4367,2.5
414,4367,2
599,4367,2.5
62,4367,3.5
182,4367,1.5
68,4367,3
480,4367,1.5
105,4367,3.5
226,4367,2.5
160,4367,1
448,4367,1
34,4367,4.5
560,4367,2.5
573,4367,3
42,4367,3
452,4367,5
580,4367,4
466,4367,4
139,4367,1.5
232,4367,3.5
590,4367,2
111,4367,3.5
97,4367,4
610,4367,2
606,4367,2
381,4367,4
249,4367,3.5
380,4367,4
20,4367,0.5
438,4367,1.5
82,4367,4.5
475,4367,4
608,4367,3.5
525,4367,3.5
274,4367,3
211,4367,2.5
482,4367,4
567,110730,0.5
119,110730,4
448,110730,1.5
318,110730,2.5
323,110730,1.5
249,110730,3
352,110730,3
514,4638,3
608,4638,3
182,4638,2
534,4638,4
274,4638,2.5
527,4638,5
480,4638,2
438,4638,2.5
474,4638,2
414,4638,3
477,4638,3
45,4638,3
97,4638,4
249,4638,3
68,4638,2
160,4638,0.5
292,4638,4
20,4638,1.5
428,4638,2
380,4638,4
21,4638,4
367,4638,4
135,4638,2
610,4638,3
331,4638,2
219,4638,2
234,4638,4
448,4638,4
382,4638,3.5
232,4638,3.5
487,4638,2
552,4638,1
484,4638,4
483,4638,2
318,4638,3
606,4638,2.5
448,88744,2.5
103,88744,3.5
203,88744,4
125,88744,4
489,88744,3
517,88744,0.5
567,88744,1.5
21,88744,3
462,88744,4
561,88744,4
298,88744,3.5
249,88744,4.5
534,88744,4
560,88744,3.5
256,88744,4
292,88744,3.5
119,88744,4.5
514,88744,4
139,88744,1
414,88744,4
68,88744,4
599,88744,3
509,88744,3
351,88744,3.5
610,88744,4
380,88744,5
573,88744,4.5
382,7379,3.5
29,7379,3.5
414,7379,3
232,7379,3.5
377,7379,4.5
140,7379,3
136,15,5
606,15,3.5
541,15,3
414,15,2
314,15,2
599,15,1.5
559,15,3
592,15,4
501,15,1
284,15,4
6,15,4
19,15,2
93,15,4
556,74530,3.5
525,74530,2.5
534,74530,2.5
464,74530,2
605,74530,3
567,74530,0.5
509,74530,2.5
274,3114,4
232,3114,3
534,3114,4.5
155,3114,3
234,3114,5
381,3114,3.5
177,3114,3.5
219,3114,2.5
572,3114,4
21,3114,3.5
50,3114,3
27,3114,4
68,3114,3
357,3114,5
141,3114,4.5
57,3114,4
89,3114,3
280,3114,4
186,3114,4
607,3114,3
328,3114,4.5
453,3114,5
259,3114,3
167,3114,3
275,3114,4
20,3114,5
7,3114,4.5
579,3114,5
169,3114,4.5
230,3114,3
580,3114,3.5
414,3114,5
591,3114,5
213,3114,3.5
249,3114,3.5
432,3114,2
336,3114,4
474,3114,4
448,3114,5
552,3114,4.5
122,3114,5
247,3114,4.5
483,3114,3
573,3114,5
596,3114,3.5
166,3114,4.5
45,3114,5
307,3114,3
144,3114,3
610,3114,5
587,3114,4
159,3114,4.5
367,3114,5
282,3114,4.5
460,3114,4
527,3114,4
378,3114,4.5
608,3114,2.5
561,3114,3
156,3114,3.5
245,3114,4
605,3114,3.5
600,3114,2
182,3114,4
98,3114,4.5
220,3114,5
500,3114,5
503,3114,4
185,3114,3
601,3114,3.5
217,3114,5
380,3114,5
509,3114,3.5
292,3114,4
313,3114,3
478,3114,3
438,3114,4.5
396,3114,4
318,3114,3
288,3114,4
480,3114,3
62,3114,3
399,3114,4
586,3114,4.5
567,3114,3.5
160,3114,2
477,3114,3
115,3114,5
401,3114,3
570,3114,3.5
425,3114,3
19,3114,2
304,3114,5
488,3114,4
91,3114,4
64,3114,4
525,3114,4
599,81782,2.5
414,81782,3.5
448,81782,3
123,81782,4
362,81782,3.5
332,81782,3.5
610,81782,3.5
590,4701,2.5
475,4701,4
495,4701,3
256,4701,4.5
24,4701,3.5
599,4701,2.5
610,4701,3
480,4701,2.5
68,4701,2
380,4701,3
64,4701,3
428,4701,3
466,4701,3.5
552,4701,2
493,4701,5
453,4701,5
82,4701,4
274,4701,3
21,4701,3.5
382,4701,3.5
219,4701,2.5
551,4701,3.5
408,4701,4
232,4701,3
534,4701,4
438,4701,4
483,4701,3.5
89,4701,4
292,4701,3
97,4701,3
249,4701,4
480,3798,3
288,3798,2
140,3798,3
474,3798,1.5
422,3798,2
13,3798,4
354,3798,3.5
552,3798,3
610,3798,3.5
606,3798,2
453,3798,4
457,3798,3
484,3798,3.5
599,3798,1.5
608,3798,3
45,3798,5
477,3798,4
380,3798,3
36,3798,3
367,3798,5
591,3798,5
68,3798,4
316,3798,3
19,3798,2
177,3798,3.5
177,71264,3
534,71264,4.5
249,71264,4
610,71264,4
89,71264,4
154,71264,5
204,71264,4
586,71264,4
98,71264,3.5
125,71264,4.5
220,71264,2
15,71264,2.5
525,71264,3
298,71264,3
50,71264,2
86,71264,4.5
561,71264,2.5
68,69644,3
21,69644,4
509,69644,2.5
98,69644,1.5
298,69644,0.5
153,69644,0.5
105,69644,4
306,69644,3
50,69644,1
318,69644,4
73,69644,1
586,69644,3.5
89,69644,4
606,69644,4
370,3977,3.5
590,3977,2.5
104,3977,3
274,3977,2
311,3977,1
438,3977,3
234,3977,4
68,3977,3
316,3977,3
233,3977,3
477,3977,0.5
7,3977,2.5
292,3977,2
111,3977,3.5
381,3977,3.5
463,3977,2
525,3977,3
414,3977,4
307,3977,2
186,3977,4
177,3977,3
313,3977,5
502,3977,0.5
199,3977,2
219,3977,1
352,3977,2.5
200,3977,4
354,3977,3
298,3977,0.5
596,3977,3
232,3977,3
89,3977,0.5
552,3977,2
301,3977,1.5
34,3977,4.5
91,3977,2
105,3977,3.5
367,3977,3
450,3977,4
356,3977,2.5
20,3977,3.5
606,3977,1.5
474,3977,3
380,3977,3
376,3977,4
129,3977,3.5
480,3977,1.5
425,3977,3
82,3977,3
599,3977,2
330,3977,2
42,3977,3
608,3977,3.5
62,3977,2.5
182,3977,4
239,3977,3.5
484,3977,4
216,3977,4
13,3977,3
603,3977,4
428,3977,2
489,3977,2
560,3977,3.5
396,3977,1.5
610,3977,2
448,3977,2
361,3977,3.5
282,3977,3
495,3977,2
249,3977,3.5
132,3977,2.5
331,3977,1
534,1907,4
111,1907,3.5
567,1907,1.5
438,1907,2.5
525,1907,3.5
10,1907,4
57,1907,4
579,1907,4
319,1907,4
4,1907,3
64,1907,4
382,1907,4.5
428,1907,2
509,1907,4
115,1907,5
414,1907,4
39,1907,2
27,1907,4
264,1907,2.5
608,1907,3.5
474,1907,3.5
234,1907,5
185,1907,3
318,1907,3.5
425,1907,3
538,1907,4
380,1907,5
129,1907,4.5
304,1907,4
483,1907,3.5
153,1907,3
381,1907,4
596,1907,4
177,1907,3
583,1907,4
292,1907,3.5
401,1907,3.5
328,1907,3
387,1907,2.5
255,1907,3
560,1907,3.5
232,1907,3.5
20,1907,5
19,1907,3
563,1907,3.5
356,61132,3.5
331,61132,4
222,61132,2.5
421,61132,0.5
249,61132,4
152,61132,3
599,61132,2.5
382,61132,5
52,61132,5
489,61132,4
590,61132,3
408,61132,4
495,61132,4.5
477,61132,4.5
279,61132,4.5
448,61132,3.5
534,61132,4
41,61132,3
68,61132,2.5
298,61132,3
111,61132,3.5
403,61132,2
414,61132,4
307,61132,4
28,61132,2
610,61132,4.5
274,61132,3.5
24,61132,3
564,61132,1.5
305,61132,5
318,61132,4
365,61132,3.5
483,61132,4.5
18,165,4
476,165,3
86,165,4
232,165,3.5
368,165,2
107,165,3
557,165,5
240,165,5
604,165,4
109,165,3
428,165,1
458,165,4
68,165,3.5
26,165,4
395,165,3
286,165,4
380,165,5
584,165,5
145,165,3
50,165,3
222,165,3
142,165,3
425,165,3.5
438,165,4
21,165,3.5
46,165,4
411,165,3
602,165,5
313,165,3
40,165,4
297,165,3
517,165,2.5
116,165,3.5
117,165,3
160,165,3
470,165,3
244,165,2
386,165,2
559,165,3
84,165,3
318,165,3.5
376,165,3.5
429,165,4
524,165,3
307,165,2.5
19,165,3
301,165,2
195,165,2
78,165,3
71,165,5
135,165,1
448,165,4
391,165,2
321,165,3
72,165,4
600,165,2.5
436,165,3
374,165,3
37,165,5
136,165,5
56,165,3
268,165,2
432,165,2
140,165,4
453,165,5
58,165,4
599,165,3
24,165,3.5
243,165,5
122,165,5
326,165,4
314,165,2
7,165,4
480,165,3
570,165,4
414,165,3
569,165,5
182,165,3
566,165,3
573,165,5
126,165,4
11,165,3
229,165,3
304,165,4
130,165,4
200,165,4
82,165,4
534,165,4.5
81,165,3
483,165,4.5
379,165,2
607,165,4
455,165,3
565,165,3
298,165,3
489,165,3
536,165,2
179,165,4
485,165,5
541,165,3
464,165,5
349,165,4
404,165,3
284,165,5
6,165,3
590,165,3
43,165,5
553,165,4.5
45,165,5
447,165,4
588,165,4
543,165,5
217,165,3
219,165,4.5
102,165,3
372,165,4
408,165,3.5
369,165,3.5
94,165,4
486,165,3
176,165,4
174,165,3
292,165,3.5
354,165,4
181,165,3
29,165,4
274,165,4
592,165,3
468,165,3
594,165,4.5
347,165,3
91,165,3
220,165,4
507,165,3
353,165,5
340,165,4
512,165,5
402,165,5
99,165,5
475,165,4.5
63,165,4
42,165,2
446,165,3
31,165,4
104,73017,3.5
466,73017,4.5
408,73017,5
489,73017,4
305,73017,4
177,73017,4.5
318,73017,3.5
212,73017,3.5
103,73017,4
141,73017,2.5
414,73017,4
232,73017,3.5
434,73017,3.5
21,73017,2.5
18,73017,4.5
282,73017,2.5
105,73017,5
279,73017,3
610,73017,3.5
331,73017,3.5
560,73017,3.5
365,73017,3
73,73017,5
76,73017,2
509,73017,3.5
68,73017,3
249,73017,4.5
10,73017,3
328,73017,3
381,73017,4
448,73017,4
119,73017,4.5
432,73017,3.5
106,73017,5
534,73017,4.5
382,73017,4.5
483,73017,4.5
298,73017,3
111,73017,3.5
514,73017,4
62,73017,5
211,73017,4
393,73017,5
599,73017,3
292,73017,4
233,73017,3.5
596,73017,3.5
551,73017,4
578,73017,5
247,73017,3
274,73017,3.5
380,73017,3
460,73017,4.5
332,73017,4
561,73017,4.5
52,73017,5
520,73017,5
63,73017,4
64,1287,4.5
517,1287,0.5
367,1287,4
27,1287,5
288,1287,4
182,1287,3.5
357,1287,4
313,1287,3
385,1287,4
199,1287,4.5
555,1287,3
57,1287,5
290,1287,4
217,1287,3
39,1287,4
603,1287,4
295,1287,2
462,1287,4
387,1287,3.5
421,1287,4.5
183,1287,5
577,1287,5
186,1287,5
438,1287,5
221,1287,4
51,1287,3.5
68,1287,2.5
483,1287,4
572,1287,5
469,1287,5
238,1287,3
527,1287,4
362,1287,4.5
590,1287,4.5
438,4366,3
475,4366,4.5
177,4366,4
186,4366,3
509,4366,2.5
380,4366,5
525,4366,2.5
20,4366,1.5
596,4366,4
68,4366,3
274,4366,3
474,4366,3
401,4366,4.5
460,4366,4
232,4366,2.5
605,4366,3
608,4366,3
414,4366,3
534,4366,4.5
305,64983,4
28,64983,2.5
610,64983,3
448,64983,3.5
249,64983,3.5
83,64983,4
414,64983,3
232,64983,3
432,64983,3.5
177,64983,4
220,64983,3.5
318,59900,3
21,59900,3
320,59900,3
52,59900,3
41,59900,2.5
249,59900,4
305,59900,4
534,59900,4
543,59900,0.5
448,59900,2
68,59900,1
341,59900,5
298,59900,3
51,59900,3
222,59900,2
111,135137,4
448,135137,2.5
365,135137,3
341,135137,3
567,135137,1
382,135137,2
357,4370,4
381,4370,3
580,4370,3
480,4370,3.5
356,4370,3.5
198,4370,4
230,4370,4
542,4370,5
232,4370,3.5
305,4370,4
274,4370,3
160,4370,4
83,4370,3.5
20,4370,3
596,4370,3
339,4370,5
489,4370,1.5
199,4370,3
495,4370,1.5
599,4370,2.5
430,4370,3
534,4370,4
448,4370,2.5
95,4370,3.5
452,4370,3
438,4370,3
239,4370,1
600,4370,3.5
414,4370,4
64,4370,3.5
483,4370,4
129,4370,2.5
377,4370,3.5
313,4370,3
182,4370,3
288,4370,3
475,4370,5
606,4370,3.5
249,4370,3.5
520,4370,4
210,4370,4
28,4370,3
7,4370,4.5
474,4370,4.5
380,4370,3
605,4370,1
119,4370,3.5
271,4370,3
608,4370,4.5
387,4370,3
477,4370,3.5
15,4370,4
525,4370,2.5
312,4370,4
69,4370,2
610,4370,3.5
357,1584,3
221,1584,3.5
304,1584,5
360,1584,4
85,1584,3
303,1584,3.5
383,1584,4
265,1584,3
41,1584,2
160,1584,1
140,1584,5
460,1584,5
298,1584,2.5
11,1584,5
332,1584,4
478,1584,2.5
590,1584,3
570,1584,4.5
477,1584,4
288,1584,4
606,1584,3.5
239,1584,4
87,1584,4
469,1584,5
330,1584,2.5
201,1584,5
601,1584,3.5
246,1584,3.5
414,1584,3
580,1584,3.5
520,1584,3.5
282,1584,4.5
452,1584,5
274,1584,2.5
438,1584,3.5
7,1584,5
482,1584,3
356,1584,3
45,1584,5
608,1584,2.5
57,1584,3
19,1584,3
305,1584,4.5
514,1584,4
474,1584,3.5
27,1584,4
203,1584,5
577,1584,4
552,1584,3.5
91,1584,3
600,1584,2
39,1584,5
376,1584,4.5
369,1584,3
259,1584,5
95,1584,4
599,1584,2
481,1584,3
381,1584,3.5
135,1584,3
28,1584,3.5
166,1584,3.5
307,1584,2
210,1584,4
48,1584,4.5
149,1584,3
312,1584,4
325,1584,4
318,1584,4.5
186,1584,5
372,1584,4
434,1584,2.5
198,1584,4
202,1584,5
220,1584,5
427,1584,3
354,1584,4
68,1584,2.5
199,1584,2
555,1584,5
339,1584,5
182,1584,0.5
448,3826,2
219,3826,3.5
333,3826,1
599,3826,1.5
249,3826,2
182,3826,2.5
274,3826,2
330,3826,2.5
610,3826,3
80,3826,3.5
78,3826,2.5
19,3826,1
414,3826,2
287,3826,0.5
600,3826,1
232,3826,3
393,3826,3
382,3826,3.5
438,3826,2
480,3826,1
195,3826,3
422,3826,2
160,3826,1
387,3826,1.5
381,3826,2
318,3826,3.5
489,3826,0.5
354,3826,3.5
265,3826,2
342,3826,3
131,3826,2
226,3826,2
307,3826,0.5
495,3826,3.5
91,3826,3.5
457,3826,2
68,3826,3
186,3826,4
560,3826,4
567,104074,0.5
382,104074,3
475,6564,4
606,6564,2
62,6564,3.5
249,6564,3
438,6564,2.5
182,6564,0.5
298,6564,1.5
380,6564,2
448,6564,1.5
381,6564,3
212,6564,3
68,6564,3
111,6564,3.5
274,6564,2.5
525,6564,2
232,6564,3
82,6564,4.5
18,159093,3.5
610,159093,3
62,159093,3.5
365,159093,4
551,159093,4
567,159093,1
111,159093,4.5
248,159093,4.5
514,159093,4
249,159093,4
564,159093,4
414,4901,3
425,4901,4
292,4901,4
448,4901,2.5
580,4901,4
599,4901,2.5
608,4901,4
45,4901,5
313,4901,2
317,4901,3
238,4901,4
275,4901,3
182,4901,3
610,4901,3.5
86,4901,4
286,4901,4
606,4901,3.5
68,4901,2.5
438,4901,4
219,4901,4
52,4901,5
140,4901,3
510,4901,3
391,4901,3
480,4901,3
95,4901,4
20,4901,3.5
115,3354,3
288,3354,2
419,3354,2
368,3354,3
608,3354,2.5
599,3354,1.5
438,3354,3.5
232,3354,3
420,3354,3
182,3354,0.5
274,3354,3.5
450,3354,3
64,3354,0.5
393,3354,3
560,3354,3.5
91,3354,3
546,3354,4
155,3354,4
352,3354,3.5
555,3354,3
7,3354,1.5
233,86298,3
89,86298,2.5
122,86298,3.5
561,86298,1.5
388,86298,4
448,86298,2
103,86298,3.5
586,86298,5
28,3156,2.5
432,3156,3
15,3156,5
580,3156,2.5
607,3156,2
274,3156,3
438,3156,4
198,3156,3
266,3156,1
448,3156,2
19,3156,1
380,3156,4
288,3156,3
483,3156,4
265,3156,2
372,1515,2
380,1515,3
135,1515,2
274,1515,3
599,1515,1.5
163,1515,3
281,1515,1.5
360,1515,2
448,1515,2
288,1515,2
68,1515,3
204,1515,1
368,1515,2
474,1515,1.5
414,1515,2
448,5479,2
140,5479,4
312,5479,3
414,5479,4
213,5479,4
91,5479,4
590,1587,3
555,1587,2
68,1587,3.5
527,1587,5
304,1587,2
489,1587,4.5
368,1587,2
298,1587,3
469,1587,4
325,1587,3
561,1587,4
361,1587,1
164,1587,3
96,1587,2
514,1587,3
202,1587,5
160,1587,1
288,1587,4
3,1587,4.5
217,1587,1
380,1587,4
294,1587,4
428,1587,2.5
599,1587,3.5
28,1587,2.5
305,1587,2.5
313,1587,5
234,1587,3
382,1587,3.5
1,1587,5
414,1587,5
105,33660,4.5
474,33660,4
432,33660,4
28,33660,4
119,33660,4
65,33660,4
232,33660,4
326,33660,4.5
254,33660,4
480,33660,4.5
305,33660,4
414,33660,4
62,33660,4
222,33660,3.5
140,33660,4
382,33660,4
336,33660,4.5
480,6565,4
288,6565,4
199,6565,4
432,6565,4
169,6565,5
232,6565,3.5
599,6565,2.5
287,6565,2.5
504,6565,4.5
474,6565,3.5
438,6565,3.5
140,6565,3.5
28,6565,3.5
414,6565,4
263,6565,4
103,6565,4
68,6565,3
590,6565,3.5
288,736,2
521,736,4
274,736,2.5
448,736,3
381,736,3.5
414,736,3
477,736,3
270,736,4
71,736,5
214,736,2
486,736,5
570,736,4
469,736,3
529,736,4
178,736,3
453,736,3
91,736,2.5
84,736,3
385,736,4
28,736,2.5
566,736,4
199,736,3
364,736,4
263,736,4
501,736,5
337,736,5
534,736,3.5
607,736,5
438,736,3
584,736,5
38,736,2
380,736,3
389,736,5
151,736,4
540,736,3.5
115,736,1
456,736,3
284,736,4
144,736,3
350,736,3
297,736,1
470,736,4
372,736,4
6,736,5
325,736,1
599,736,2.5
31,736,4
573,736,4.5
413,736,5
559,736,3
160,736,1
480,736,2.5
368,736,3
170,736,3
330,736,2
206,736,3
344,736,4.5
302,736,3
572,736,2
249,736,3
580,736,3.5
169,736,4
479,736,3
474,736,2
527,736,3
425,736,2.5
434,736,2.5
359,736,3
129,736,4
458,736,4
117,736,2
437,736,5
600,736,2.5
234,736,5
32,736,3
451,736,3
594,736,4
187,736,1.5
140,736,3
495,736,3.5
492,736,4
179,736,5
277,736,4
452,736,4
235,736,4
590,736,2.5
243,736,5
19,736,2
276,736,4
68,736,4
1,736,3
373,736,3
608,736,3
217,736,3
321,736,4
244,736,2
57,736,2
232,736,3
200,736,2
524,736,3
93,736,4
177,736,4
44,736,2
544,736,5
307,736,1
230,736,4
11,736,4
120,736,3
27,736,3
589,736,5
301,736,1
174,736,5
402,736,3
223,736,3
240,736,5
229,736,4
64,736,3.5
593,736,2
116,736,4
220,736,4
58,736,3
489,736,2.5
219,736,3
82,4022,2.5
42,4022,4
459,4022,4
466,4022,4.5
357,4022,4
69,4022,4
256,4022,4
64,4022,3.5
182,4022,2.5
573,4022,3.5
495,4022,4.5
135,4022,4
141,4022,3.5
200,4022,3.5
428,4022,2
474,4022,3.5
282,4022,4
405,4022,3.5
607,4022,4
169,4022,4.5
608,4022,3
232,4022,4
596,4022,3
413,4022,4.5
445,4022,2
464,4022,5
83,4022,3
332,4022,3.5
167,4022,3
274,4022,3
581,4022,4.5
489,4022,3.5
422,4022,4
322,4022,3.5
219,4022,3.5
177,4022,3
414,4022,5
166,4022,4
419,4022,4.5
439,4022,4.5
292,4022,4
140,4022,4
330,4022,5
195,4022,3
438,4022,3.5
220,4022,4
339,4022,5
448,4022,4
159,4022,3
226,4022,2.5
393,4022,5
41,4022,5
301,4022,2.5
477,4022,3.5
432,4022,3.5
222,4022,2.5
28,4022,3.5
525,4022,3.5
288,4022,3.5
570,4022,4.5
199,4022,3
606,4022,3.5
520,4022,3.5
317,4022,4
380,4022,4
434,4022,3
47,4022,3
367,4022,3
298,4022,2.5
20,4022,3.5
560,4022,3
63,4022,3
460,4022,4.5
263,4022,3.5
45,4022,5
230,4022,4
599,4022,2.5
15,4022,3.5
590,4022,3.5
610,4022,3.5
365,4022,5
504,4022,4
49,4022,4.5
430,4022,2
453,4022,5
239,4022,3.5
68,4022,2
97,4022,5
480,4022,4.5
517,4022,4
381,4022,4
203,4022,4
305,4022,4.5
426,4022,3.5
286,4022,4
105,4022,5
125,4022,3.5
234,4022,4
425,4022,3.5
344,4022,3
509,49274,2.5
401,49274,3.5
567,49274,2.5
414,49274,2.5
474,49274,3.5
517,49274,0.5
89,49274,5
68,49274,3
381,49274,4
232,49274,2
354,49274,0.5
448,1608,3
551,1608,4
555,1608,3
68,1608,3
230,1608,2.5
11,1608,4
352,1608,4
217,1608,4
360,1608,5
199,1608,3
304,1608,4
594,1608,4.5
414,1608,3
561,1608,2.5
91,1608,3
325,1608,2
489,1608,1.5
313,1608,4
483,1608,3
51,1608,3
274,1608,3.5
322,1608,3.5
354,1608,3.5
163,1608,4
279,1608,4
182,1608,2.5
465,1608,4
438,1608,3.5
605,1608,3
200,1608,3
368,1608,3
608,1608,3
238,1608,4
600,1608,2.5
42,1608,4
82,1608,3.5
474,1608,3
372,1608,3
57,1608,3
232,1608,3.5
599,1608,2.5
579,1608,5
425,1608,3
28,1608,2
495,1608,4
45,1608,4
452,1608,5
305,1608,3
219,1608,3.5
292,1608,4
249,1608,3
590,1608,3
297,1608,3
18,1608,3
597,1608,3
140,1608,3
428,1608,3
481,1608,4
169,4963,4.5
325,4963,3
301,4963,4
517,4963,0.5
599,4963,4
425,4963,4
177,4963,4
288,4963,3.5
308,4963,1
466,4963,5
97,4963,5
80,4963,4.5
190,4963,3
357,4963,4.5
232,4963,4
166,4963,4.5
590,4963,3.5
63,4963,4
298,4963,2.5
601,4963,4.5
460,4963,4
219,4963,5
464,4963,4
7,4963,4
487,4963,2.5
167,4963,4.5
474,4963,4
489,4963,3.5
91,4963,3.5
354,4963,3.5
119,4963,5
196,4963,3.5
562,4963,4.5
116,4963,4
165,4963,5
381,4963,4
328,4963,3
427,4963,4
198,4963,4
452,4963,4
137,4963,2.5
525,4963,4.5
122,4963,4
18,4963,4
438,4963,4
334,4963,3.5
239,4963,4
495,4963,5
593,4963,2.5
21,4963,4.5
104,4963,3.5
480,4963,3.5
332,4963,3.5
537,4963,5
306,4963,3
199,4963,3.5
274,4963,4
522,4963,4.5
448,4963,4
434,4963,4
519,4963,4
45,4963,5
226,4963,4.5
414,4963,4
132,4963,3
129,4963,4
534,4963,4
610,4963,4
222,4963,4
292,4963,3
560,4963,4
280,4963,4.5
69,4963,3
76,4963,3.5
380,4963,3
62,4963,4.5
387,4963,3.5
509,4963,3.5
200,4963,4
68,4963,3.5
586,4963,4
275,4963,4
140,4963,3
483,4963,4
393,4963,5
432,4963,3.5
41,4963,3
182,4963,4
361,4963,4.5
330,4963,3.5
542,4963,5
246,4963,4.5
561,4963,3.5
249,4963,4
553,4963,4.5
105,4963,4
256,4963,4.5
259,4963,4
215,4963,4
310,4963,4
111,4963,4.5
608,4963,4.5
261,4963,4.5
596,4963,3.5
600,4963,1
305,4963,4
598,4963,4
331,4963,4
141,4963,4
282,4963,4
606,4963,4
365,4963,2.5
351,4963,4
83,4963,3
286,4963,4
88,4963,4.5
287,4963,2
580,4963,4
86,4963,4.5
448,97225,2.5
249,97225,3.5
318,97225,3.5
606,97225,3.5
89,97225,5
365,97225,2
586,97225,4
525,97225,3.5
50,97225,2
534,97225,4.5
306,97225,3.5
232,56152,4.5
365,56152,3.5
